Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1184925,0,0.1604498,0.1038258,45.10735,89.93423,46.99445,84.25354,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1157022,0,0.1460672,0.08970998,45.11238,89.37269,47.03832,83.82803,
,,,,,,,,,,,,,,,,,,,,,,,,,0.08947393,0,0.146254,0.08358073,45.11685,88.80854,47.04409,83.32664,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1028671,0,0.165493,0.1118124,45.12821,88.26334,47.06714,82.83771,
,,,,,,,,,,,,,,,,,,,,,,,,,0.112726,0,0.1245867,0.09398188,45.1459,87.67393,47.07625,82.36626,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1000769,0,0.1371014,0.1058689,45.12821,87.08916,47.06788,81.83883,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1065874,0,0.1395297,0.09472483,45.13845,86.49567,47.10228,81.3843,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09914678,0,0.1498029,0.1021542,45.1392,85.92205,47.07625,80.84329,
,,,,,,,,,,,,,,,,,,,,,,,,,0.123701,0,0.1475615,0.0919388,45.13417,85.31704,47.07997,80.33447,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1082616,0,0.1589555,0.1021542,45.10269,84.79041,47.06361,79.86674,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09021799,0,0.1520444,0.1058689,45.12132,84.1477,47.08146,79.3155,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1171904,0,0.1662402,0.07615133,45.12728,83.55086,47.0545,78.81839,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1104938,0,0.1303771,0.1030829,45.09021,83.00547,47.04557,78.34099,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0857536,0,0.1527915,0.07856589,45.08034,82.45507,47.03014,77.83439,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1030531,0,0.1320582,0.1001111,45.07084,81.85619,46.99724,77.33597,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09635653,0,0.1574612,0.09918246,45.0401,81.25563,47.01825,76.80687,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1028671,0,0.1557801,0.07708,45.04178,80.67328,46.9779,76.29227,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1000769,0,0.1402768,0.09119587,45.01123,80.13087,46.96972,75.74904,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1090057,0,0.1408372,0.08376647,44.99167,79.49985,46.93793,75.2283,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1075175,0,0.1604498,0.1058689,44.97323,78.95744,46.91785,74.7961,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1058434,0,0.165493,0.08748116,44.96112,78.4284,46.90651,74.28652,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0993328,0,0.1499897,0.08878131,44.94715,77.88692,46.88644,73.66183,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09989085,0,0.1313111,0.09695365,44.91138,77.28004,46.83512,73.23557,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09040401,0,0.14009,0.07633707,44.87562,76.79299,46.8249,72.74291,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1000769,0,0.1498029,0.1001111,44.88009,76.21565,46.79646,72.2246,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1060294,0,0.1572744,0.1105123,44.86444,75.67863,46.77879,71.74162,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09691458,0,0.1402768,0.1014113,44.8419,75.16203,46.76318,71.22089,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1155162,0,0.1522312,0.1095836,44.82551,74.64359,46.73418,70.78124,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1157022,0,0.1415843,0.0956535,44.79664,74.22804,46.73994,70.36037,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1030531,0,0.1484954,0.09342469,44.80912,73.71573,46.7273,69.89172,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1274213,0,0.1574612,0.1073548,44.79589,73.17907,46.68881,69.43626,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1023091,0,0.1236528,0.1006683,44.78975,72.7561,46.67617,68.97002,
,,,,,,,,,,,,,,,,,,,,,,,,,0.11254,0,0.1512972,0.09491056,44.77131,72.30731,46.6784,68.57054,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1075175,0,0.1460672,0.08952425,44.75566,71.81561,46.66409,68.13815,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09691458,0,0.1417711,0.08506661,44.74877,71.3488,46.67097,67.79762,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1075175,0,0.1468144,0.09788232,44.75547,70.8727,46.63973,67.30051,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1117959,0,0.1455068,0.09323895,44.72791,70.38973,46.64122,66.87741,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1090057,0,0.1320582,0.09268174,44.7212,69.97643,46.63824,66.51197,
,,,,,,,,,,,,,,,,,,,,,,,,,0.112726,0,0.1253339,0.08655249,44.71524,69.5358,46.62412,66.11343,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1103078,0,0.1387825,0.08878131,44.70332,69.03352,46.61947,65.73477,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1052853,0,0.146254,0.07113649,44.70108,68.6033,46.60329,65.2942,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1095637,0,0.1371014,0.09398188,44.67202,68.19705,46.59195,64.96539,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1097497,0,0.1475615,0.104383,44.63719,67.77129,46.59418,64.55643,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09691458,0,0.1298168,0.1006683,44.64743,67.34832,46.58006,64.10544,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1058434,0,0.1335525,0.114227,44.65209,66.93315,46.56741,63.76473,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1067735,0,0.1498029,0.0919388,44.61987,66.54826,46.59121,63.36246,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1060294,0,0.1378486,0.08376647,44.63626,66.05786,46.55124,63.0411,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1050993,0,0.1438258,0.1088407,44.60347,65.65942,46.56444,62.65055,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0857536,0,0.1230924,0.07540839,44.60198,65.2879,46.55496,62.22503,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09617052,0,0.1273885,0.10234,44.57386,64.85917,46.53563,61.89027,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1097497,0,0.1486822,0.1045688,44.58131,64.42393,46.54734,61.55013,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1192366,0,0.1311243,0.10234,44.5692,64.02271,46.53563,61.15604,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09449637,0,0.1363543,0.08748116,44.56342,63.59992,46.528,60.77572,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1073315,0,0.1537255,0.09175307,44.56491,63.25051,46.49472,60.41567,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0857536,0,0.1460672,0.1060547,44.53939,62.74822,46.49621,60.08761,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1082616,0,0.1430786,0.08302353,44.54014,62.35516,46.50272,59.74634,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1060294,0,0.165493,0.1103266,44.54033,61.96358,46.47093,59.33422,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1207247,0,0.1453201,0.07392251,44.51797,61.5863,46.44918,59.01062,
,,,,,,,,,,,,,,,,,,,,,,,,,0.08872986,0,0.1505501,0.08153765,44.50829,61.17095,46.45011,58.62137,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1080756,0,0.1470011,0.08302353,44.49786,60.73702,46.45011,58.22506,
,,,,,,,,,,,,,,,,,,,,,,,,,0.11254,0,0.1468144,0.1045688,44.49562,60.38482,46.42631,57.94758,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09338027,0,0.1268282,0.1105123,44.49096,60.05046,46.42352,57.57767,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09765865,0,0.1417711,0.1038258,44.48519,59.63362,46.42612,57.23269,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1209107,0,0.1365411,0.1021542,44.47327,59.24538,46.39192,56.90834,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1090057,0,0.1395297,0.09713938,44.4701,58.91344,46.40456,56.53249,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09263621,0,0.1290696,0.08506661,44.44868,58.55325,46.38225,56.21726,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09412434,0,0.1470011,0.09992541,44.447,58.18248,46.37407,55.88845,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1149582,0,0.1483086,0.0919388,44.44495,57.82137,46.35492,55.57657,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09021799,0,0.1378486,0.1038258,44.44942,57.46323,46.36533,55.29333,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1164463,0,0.1505501,0.08079471,44.44197,57.07443,46.34823,54.98163,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09040401,0,0.1484954,0.09119587,44.42558,56.78186,46.35418,54.60373,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1050993,0,0.1109513,0.07615133,44.37845,56.43784,46.32741,54.31509,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09486841,0,0.1380354,0.08673822,44.36895,56.11462,46.31012,53.98387,
,,,,,,,,,,,,,,,,,,,,,,,,,0.102123,0,0.1634384,0.08302353,44.39634,55.75407,46.31904,53.72127,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1006349,0,0.1387825,0.09323895,44.36057,55.40429,46.30045,53.36438,
,,,,,,,,,,,,,,,,,,,,,,,,,0.101379,0,0.1253339,0.07986603,44.34269,55.10484,46.29301,53.07333,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1043552,0,0.1447597,0.08580955,44.35014,54.69896,46.28558,52.7594,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1097497,0,0.1460672,0.08283779,44.33021,54.41141,46.25974,52.56301,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1045413,0,0.1453201,0.1134841,44.31903,54.10677,46.25081,52.15907,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1117959,0,0.1423315,0.09713938,44.29668,53.75996,46.24858,51.89219,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1037972,0,0.1455068,0.1082835,44.28382,53.43061,46.2523,51.60263,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1216548,0,0.1298168,0.0919388,44.26613,53.12077,46.23352,51.30823,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1209107,0,0.1141267,0.1073548,44.27656,52.76337,46.21047,50.98314,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09542646,0,0.1303771,0.08209485,44.25551,52.49662,46.21437,50.66066,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1192366,0,0.1453201,0.09788232,44.24825,52.2165,46.20396,50.4148,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09542646,0,0.1423315,0.09175307,44.24136,51.81601,46.16158,50.1284,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09338027,0,0.1326186,0.1038258,44.21248,51.56059,46.18518,49.83883,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1050993,0,0.1440126,0.08896705,44.1959,51.26839,46.1824,49.54127,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1149582,0,0.1415843,0.09472483,44.20131,50.93421,46.16901,49.27123,
,,,,,,,,,,,,,,,,,,,,,,,,,0.112726,0,0.1328053,0.09249601,44.2041,50.66653,46.16381,49.01905,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1119819,0,0.1498029,0.1066119,44.17877,50.37304,46.16883,48.77207,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1179344,0,0.1387825,0.1058689,44.1661,50.06412,46.13629,48.47749,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09989085,0,0.1507369,0.08952425,44.14915,49.82858,46.12886,48.26566,
,,,,,,,,,,,,,,,,,,,,,,,,,0.101565,0,0.1245867,0.08599529,44.14449,49.55199,46.14224,48.02073,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1320717,0,0.1311243,0.09026719,44.15269,49.35824,46.14001,47.83122,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1058434,0,0.1455068,0.08952425,44.15939,49.05267,46.15897,47.61158,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1088196,0,0.1492426,0.07912309,44.17877,48.91763,46.19058,47.46875,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1149582,0,0.1483086,0.1060547,44.21602,48.68803,46.20917,47.27831,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1060294,0,0.1350468,0.0993682,44.23763,48.45007,46.25007,47.10647,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1216548,0,0.14009,0.09398188,44.28234,48.27992,46.31179,46.95713,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1104938,0,0.1298168,0.08729543,44.31829,48.02599,46.34507,46.74884,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1147722,0,0.1440126,0.1149699,44.34269,47.84525,46.37054,46.55021,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1045413,0,0.1318714,0.1030829,44.36299,47.54432,46.41869,46.31886,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1103078,0,0.1350468,0.1149699,44.38814,47.34314,46.44323,46.11782,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1119819,0,0.1597026,0.1036401,44.40621,47.07918,46.45903,45.89242,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1231429,0,0.1363543,0.101597,44.38982,46.81336,46.46777,45.6685,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1162603,0,0.1527915,0.08748116,44.38944,46.60234,46.49454,45.47062,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1140281,0,0.1417711,0.09175307,44.40546,46.30067,46.49826,45.22829,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1065874,0,0.1275753,0.1082835,44.41217,46.09336,46.52075,44.98188,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09468239,0,0.1537255,0.09323895,44.35331,45.84519,46.50421,44.76336,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09989085,0,0.1432654,0.07559413,44.36951,45.59015,46.48636,44.49406,
,,,,,,,,,,,,,,,,,,,,,,,,,0.102123,0,0.1445729,0.1105123,44.33691,45.32284,46.49324,44.31701,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1140281,0,0.1402768,0.09026719,44.3235,45.11182,46.48859,44.09291,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1268632,0,0.1395297,0.1080977,44.32574,44.7834,46.46052,43.85635,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1006349,0,0.1468144,0.09398188,44.32127,44.58353,46.47836,43.63262,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1164463,0,0.1423315,0.1030829,44.28774,44.31529,46.44862,43.41689,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09468239,0,0.1365411,0.09695365,44.2503,44.05003,46.43579,43.16098,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09617052,0,0.146254,0.09342469,44.23931,43.8039,46.42557,42.9367,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1075175,0,0.1535387,0.08952425,44.23111,43.56706,46.41218,42.68842,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1209107,0,0.155033,0.09249601,44.2244,43.31053,46.42259,42.42284,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1067735,0,0.1529783,0.1066119,44.18324,43.10118,46.38894,42.21399,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1008209,0,0.1468144,0.0845094,44.17374,42.81493,46.36756,41.94154,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1090057,0,0.1468144,0.09546777,44.13928,42.58459,46.34525,41.7139,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1222128,0,0.12963,0.09862527,44.12736,42.30242,46.34005,41.46637,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1112379,0,0.1378486,0.08673822,44.10426,42.04292,46.31253,41.206,
,,,,,,,,,,,,,,,,,,,,,,,,,0.101379,0,0.1610101,0.09918246,44.08936,41.80515,46.29525,40.94471,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09765865,0,0.146254,0.1075405,44.07371,41.51908,46.23594,40.72079,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1028671,0,0.1430786,0.1075405,44.06197,41.26274,46.23296,40.52905,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09263621,0,0.1455068,0.09416762,44.04856,41.06676,46.23055,40.22386,
,,,,,,,,,,,,,,,,,,,,,,,,,0.112726,0,0.1290696,0.1082835,44.03571,40.84162,46.22088,39.97186,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09989085,0,0.1333657,0.09695365,44.01727,40.56373,46.1757,39.78049,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0993328,0,0.1335525,0.1067976,44.01485,40.33246,46.16529,39.54263,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1363501,0,0.1415843,0.08729543,43.99566,40.12144,46.17031,39.33955,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1155162,0,0.1477483,0.09026719,43.98355,39.92101,46.15265,39.13553,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09896076,0,0.1460672,0.1014113,43.98579,39.67636,46.14596,38.925,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1037972,0,0.1363543,0.09416762,43.97163,39.51439,46.11826,38.68547,
,,,,,,,,,,,,,,,,,,,,,,,,,0.101379,0,0.1311243,0.07577986,43.98225,39.29073,46.11845,38.48554,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1216548,0,0.1647459,0.09101013,43.93978,39.07971,46.09539,38.31519,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1097497,0,0.1470011,0.1147842,43.96194,38.85383,46.07755,38.07267,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1067735,0,0.1430786,0.105126,43.92562,38.6391,46.07736,37.86568,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1060294,0,0.1468144,0.08153765,43.93382,38.4303,46.06342,37.67971,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1142141,0,0.1281357,0.09621071,43.91146,38.24919,46.06844,37.46397,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1052853,0,0.1460672,0.0845094,43.9137,38.00547,46.07903,37.30497,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09561247,0,0.1574612,0.0993682,43.88297,37.81897,46.06546,37.09128,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1008209,0,0.1342997,0.09101013,43.8675,37.61371,46.07141,36.90158,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1104938,0,0.1611969,0.09769659,43.86899,37.40808,46.04538,36.71282,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09914678,0,0.1445729,0.1025257,43.85912,37.23421,46.04557,36.53577,
,,,,,,,,,,,,,,,,,,,,,,,,,0.101379,0,0.1529783,0.09621071,43.84347,37.03043,46.04018,36.35574,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1170044,0,0.1371014,0.08673822,43.8323,36.82034,46.03051,36.12811,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09412434,0,0.1352336,0.1014113,43.79951,36.65892,46.02753,35.94567,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1036112,0,0.1440126,0.09862527,43.81739,36.47613,46.01564,35.81474,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1268632,0,0.1402768,0.09695365,43.79951,36.27328,46.00244,35.59994,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1045413,0,0.1363543,0.09918246,43.78983,36.10164,46.0082,35.4718,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09096206,0,0.1483086,0.09101013,43.75946,35.86554,45.97771,35.22557,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1073315,0,0.1475615,0.09621071,43.75183,35.71081,45.97251,35.03531,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09914678,0,0.1475615,0.09416762,43.72742,35.51855,45.95931,34.86198,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1266772,0,0.1350468,0.09621071,43.71457,35.30827,45.95856,34.72566,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1140281,0,0.1499897,0.09472483,43.7168,35.12456,45.9435,34.54415,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1036112,0,0.1318714,0.09342469,43.69818,34.93211,45.90948,34.35241,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1147722,0,0.1544726,0.08729543,43.67676,34.72351,45.91822,34.15657,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1030531,0,0.1475615,0.09045292,43.69762,34.61633,45.91171,33.97581,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1112379,0,0.1492426,0.09769659,43.64472,34.4902,45.91896,33.7995,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1104938,0,0.1415843,0.0919388,43.64174,34.30927,45.90335,33.59065,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09170613,0,0.1649327,0.0993682,43.59405,34.18853,45.86617,33.42234,
,,,,,,,,,,,,,,,,,,,,,,,,,0.11347,0,0.1483086,0.08525234,43.61715,34.02859,45.88029,33.25515,
,,,,,,,,,,,,,,,,,,,,,,,,,0.113284,0,0.1649327,0.08580955,43.59554,33.8302,45.82973,33.10953,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1067735,0,0.1367279,0.09546777,43.59312,33.68103,45.83215,32.91444,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1080756,0,0.1445729,0.08580955,43.57598,33.50196,45.82787,32.79318,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1090057,0,0.13486,0.07763721,43.57077,33.36283,45.8195,32.60628,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09096206,0,0.1199171,0.08748116,43.54841,33.152,45.78437,32.47014,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09319425,0,0.1455068,0.09621071,43.52178,32.99355,45.78288,32.28881,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1065874,0,0.1290696,0.1045688,43.5255,32.83918,45.77266,32.12646,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1023091,0,0.1552198,0.09639644,43.52625,32.62222,45.75165,31.99721,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09096206,0,0.14009,0.08655249,43.51582,32.45633,45.72413,31.86758,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09561247,0,0.1492426,0.09323895,43.49719,32.33095,45.71818,31.65873,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1039832,0,0.1283225,0.08506661,43.50073,32.11751,45.67803,31.53431,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09486841,0,0.1475615,0.1105123,43.47782,31.92897,45.681,31.38125,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1030531,0,0.1395297,0.1001111,43.45546,31.77497,45.67096,31.24567,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1104938,0,0.1298168,0.0919388,43.4523,31.57956,45.63936,31.06881,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1082616,0,0.1455068,0.09323895,43.45751,31.37819,45.62764,30.91334,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1008209,0,0.1552198,0.09268174,43.45751,31.24538,45.62449,30.75619,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0971006,0,0.155033,0.09026719,43.43143,31.03194,45.61036,30.61336,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1030531,0,0.1393429,0.1028972,43.41877,30.84711,45.60088,30.46774,
,,,,,,,,,,,,,,,,,,,,,,,,,0.11347,0,0.146254,0.1066119,43.40759,30.66489,45.5808,30.3383,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1006349,0,0.1371014,0.09342469,43.39492,30.53058,45.55626,30.15809,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1073315,0,0.1328053,0.09119587,43.38896,30.3478,45.54566,30.0147,
,,,,,,,,,,,,,,,,,,,,,,,,,0.0835214,0,0.1223453,0.1075405,43.38468,30.20142,45.49955,29.90832,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1090057,0,0.14009,0.0956535,43.38095,30.02588,45.48487,29.72011,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1000769,0,0.1492426,0.09546777,43.3735,29.89529,45.50104,29.59941,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1045413,0,0.1432654,0.1058689,43.39641,29.75337,45.46684,29.47016,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1000769,0,0.1428918,0.09268174,43.39362,29.61666,45.46386,29.3636,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1036112,0,0.1326186,0.1112552,43.39716,29.49183,45.43783,29.24457,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1028671,0,0.1380354,0.1088407,43.42492,29.39746,45.46237,29.16293,
,,,,,,,,,,,,,,,,,,,,,,,,,0.101565,0,0.1445729,0.09788232,43.46422,29.26799,45.46256,29.02679,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1023091,0,0.1574612,0.1014113,43.48657,29.14037,45.4884,28.93436,
,,,,,,,,,,,,,,,,,,,,,,,,,0.124631,0,0.1356072,0.1038258,43.52401,29.04656,45.51238,28.87783,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1052853,0,0.155033,0.07708,43.56201,28.91876,45.54733,28.78874,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1043552,0,0.1447597,0.08748116,43.57021,28.83722,45.55849,28.67028,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1149582,0,0.1527915,0.1082835,43.60895,28.71982,45.60887,28.56855,
,,,,,,,,,,,,,,,,,,,,,,,,,0.09486841,0,0.14009,0.1008541,43.63056,28.60892,45.62542,28.47984,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1179344,0,0.1470011,0.1073548,43.61994,28.54873,45.63062,28.37271,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1065874,0,0.1505501,0.08580955,43.65887,28.43821,45.64605,28.23751,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1058434,0,0.1499897,0.08135191,43.64602,28.31394,45.67226,28.16163,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1037972,0,0.1470011,0.08729543,43.66409,28.19524,45.68249,28.02773,
,,,,,,,,,,,,,,,,,,,,,,,,,0.113284,0,0.1402768,0.1021542,43.65124,28.10589,45.66334,27.90796,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1251891,0,0.1499897,0.1053117,43.64975,28.01152,45.66706,27.8319,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1023091,0,0.1484954,0.08506661,43.66614,27.88762,45.63657,27.71287,
,,,,,,,,,,,,,,,,,,,,,,,,,0.1036112,0,0.1447597,0.09119587,43.62833,27.74645,45.61798,27.62286,
,,,,,,,,,,,,,,,,,,,,,,,,,0.11347,0,0.1537255,0.09175307,43.63634,27.58001,45.60534,27.51797,
